Temp  Hum  Soil moist  Air quality  Light intense.
885 > 28.9      26.8      680      18.0      5.83
886 > 28.9      26.8      679      18.0      5.83
887 > 28.9      26.8      679      18.0      5.83
888 > 28.9      26.8      679      18.0      5.83
889 > 28.9      26.8      679      18.0      5.83
890 > 28.9      26.8      680      18.0      5.83
891 > 28.9      26.8      679      18.0      5.83
892 > 28.9      26.8      680      18.0      5.83
893 > 28.9      26.8      680      18.0      5.83
894 > 28.9      26.7      679      18.0      5.83
895 > 28.9      26.8      679      18.0      5.83
896 > 28.9      26.8      678      18.0      5.83
897 > 28.9      26.8      679      18.0      5.83
898 > 28.9      26.8      679      18.0      5.83
899 > 28.9      26.8      679      18.0      5.83
900 > 28.9      26.8      679      18.0      5.83
901 > 28.9      26.8      679      18.0      5.83
902 > 28.9      26.8      680      18.0      5.83
903 > 28.9      26.8      679      18.0      5.83
904 > 28.9      26.8      679      18.0      5.83
905 > 28.9      26.8      680      18.0      5.83
906 > 28.9      26.8      679      18.0      5.83
907 > 28.9      26.8      680      18.0      5.83
908 > 28.9      26.8      680      18.0      5.83
909 > 28.9      26.8      679      18.0      5.83
910 > 28.9      26.8      680      18.0      5.83
911 > 28.9      26.9      679      18.0      5.83
912 > 28.9      26.8      679      18.0      5.83
913 > 28.9      26.9      679      18.0      5.83
914 > 28.9      26.8      679      18.0      5.83
915 > 28.9      26.8      679      18.0      5.83
916 > 28.9      26.8      679      18.0      5.83
917 > 28.9      26.8      681      18.0      5.83
918 > 28.9      26.8      680      18.0      5.83
919 > 28.9      26.9      680      18.0      5.83
920 > 28.9      26.8      679      18.0      5.83
921 > 28.9      26.8      680      18.0      5.83
922 > 28.9      26.8      679      18.0      5.83
923 > 28.9      26.9      680      18.0      5.83
924 > 28.9      26.9      679      18.0      5.83
925 > 28.9      26.9      679      18.0      5.83
926 > 28.9      26.8      680      18.0      5.83
927 > 28.9      26.9      680      18.0      5.83
928 > 28.9      26.9      680      18.0      5.83
929 > 28.9      26.9      679      18.0      5.83
930 > 28.9      26.9      679      18.0      5.83
931 > 28.9      26.9      679      18.0      5.83
932 > 28.9      26.9      679      18.0      5.83
933 > 28.9      26.9      680      18.0      5.83
934 > 28.9      26.8      679      18.0      5.83
935 > 28.9      26.8      680      18.0      5.83
936 > 28.9      26.8      680      18.0      5.83
937 > 28.9      26.9      679      18.0      5.83
938 > 28.9      26.8      680      18.0      5.83
939 > 28.9      26.9      679      18.0      5.83
940 > 28.9      26.9      679      18.0      5.83
941 > 28.9      26.9      679      18.0      5.83
942 > 28.9      26.9      680      18.0      5.83
943 > 28.9      26.9      679      18.0      5.83
944 > 28.9      26.9      679      18.0      5.83
945 > 28.9      26.9      680      18.0      5.83
946 > 28.9      26.9      679      18.0      5.83
947 > 28.9      26.9      677      18.0      5.83
948 > 28.9      26.8      679      18.0      5.83
949 > 28.9      26.9      679      18.0      5.83
950 > 28.9      26.9      680      18.0      5.83
951 > 28.9      26.9      679      18.0      5.83
952 > 28.9      26.9      679      18.0      5.83
953 > 28.9      26.9      680      18.0      6.67
954 > 28.9      26.9      680      18.0      5.83
955 > 28.9      26.9      679      18.0      5.83
956 > 28.9      26.9      680      18.0      5.83
957 > 28.9      26.9      680      18.0      5.83
958 > 28.9      26.9      679      18.0      6.67
959 > 28.9      26.9      679      18.0      6.67
960 > 28.9      26.9      678      18.0      6.67
961 > 28.9      26.9      678      18.0      6.67
962 > 28.9      26.9      679      18.0      6.67
963 > 28.9      26.9      678      18.0      6.67
964 > 28.9      26.9      679      18.0      6.67
965 > 28.9      26.9      678      18.0      6.67
966 > 28.9      26.9      678      18.0      6.67
967 > 28.9      26.9      678      18.0      6.67
968 > 28.9      26.9      678      18.0      6.67
969 > 28.9      26.9      679      18.0      6.67
970 > 28.9      26.9      679      18.0      6.67
971 > 28.9      26.9      679      18.0      6.67
972 > 28.9      27.0      679      18.0      6.67
973 > 28.8      26.9      679      18.0      6.67
974 > 28.9      26.9      679      18.0      6.67
975 > 28.9      26.9      680      18.0      6.67
976 > 28.9      26.9      679      18.0      6.67
977 > 28.9      27.0      680      18.0      6.67
978 > 28.9      27.0      679      18.0      6.67
979 > 28.9      26.9      680      18.0      6.67
980 > 28.8      27.0      679      18.0      6.67
981 > 28.9      26.9      679      18.0      6.67
982 > 28.9      26.9      680      18.0      6.67
983 > 28.9      26.9      679      18.0      6.67
984 > 28.9      26.9      679      18.0      6.67
985 > 28.9      26.9      679      18.0      6.67
986 > 28.8      26.9      678      18.0      6.67
987 > 28.9      26.9      678      18.0      6.67
988 > 28.9      26.9      679      18.0      6.67
989 > 28.9      26.9      677      18.0      6.67
990 > 28.9      26.9      679      18.0      6.67
991 > 28.9      26.9      679      18.0      6.67
992 > 28.9      26.9      678      18.0      6.67
993 > 28.9      26.9      679      18.0      6.67
994 > 28.9      26.9      678      18.0      6.67
995 > 28.9      26.9      679      18.0      6.67
996 > 28.9      27.0      679      18.0      6.67
997 > 28.9      26.9      679      18.0      6.67
998 > 28.9      27.0      680      18.0      6.67
999 > 28.9      26.9      679      18.0      6.67
1000 > 28.9      26.9      680      18.0      6.67
1001 > 28.9      26.9      680      18.0      6.67
1002 > 28.9      26.9      680      18.0      6.67
1003 > 28.9      26.9      680      18.0      6.67
1004 > 28.9      26.9      680      18.0      6.67
1005 > 28.9      26.9      680      18.0      6.67
1006 > 28.9      26.9      679      18.0      6.67
1007 > 28.9      26.9      679      18.0      6.67
1008 > 28.9      26.9      679      18.0      6.67
1009 > 28.9      26.9      679      18.0      6.67
1010 > 28.9      27.0      679      18.0      6.67
1011 > 28.9      27.0      679      18.0      6.67
1012 > 28.9      27.0      679      18.0      6.67
1013 > 28.9      27.0      679      18.0      6.67
1014 > 28.9      27.0      679      18.0      6.67
1015 > 28.9      26.9      679      18.0      6.67
1016 > 28.9      27.0      680      18.0      6.67
1017 > 28.9      27.0      679      18.0      6.67
1018 > 28.9      27.0      679      18.0      6.67
1019 > 28.9      27.0      680      18.0      6.67
1020 > 28.9      27.0      679      18.0      6.67
1021 > 28.9      27.0      679      18.0      6.67
1022 > 28.9      27.0      680      18.0      6.67
1023 > 28.9      27.0      680      18.0      6.67
1024 > 28.9      27.0      680      18.0      6.67
1025 > 28.9      27.0      679      18.0      6.67
1026 > 28.9      27.0      680      18.0      6.67
1027 > 28.9      27.0      679      18.0      6.67
1028 > 28.9      27.0      679      18.0      6.67
1029 > 28.8      27.0      679      18.0      6.67
1030 > 28.8      27.0      679      18.0      6.67
1031 > 28.8      27.0      680      18.0      6.67
1032 > 28.8      27.0      680      18.0      6.67
1033 > 28.8      27.0      679      18.0      6.67
1034 > 28.8      27.0      678      18.0      6.67
1035 > 28.9      27.0      679      18.0      6.67
1036 > 28.9      27.0      679      18.0      6.67
1037 > 28.8      27.0      680      18.0      6.67
1038 > 28.9      27.0      679      18.0      6.67
1039 > 28.9      27.0      680      18.0      6.67
1040 > 28.8      27.0      680      18.0      6.67
1041 > 28.9      27.0      679      18.0      6.67
1042 > 28.8      27.0      680      18.0      6.67
1043 > 28.9      27.0      680      18.0      6.67
1044 > 28.8      27.0      679      18.0      6.67
1045 > 28.8      27.0      679      18.0      6.67
1046 > 28.9      27.0      679      18.0      6.67
1047 > 28.8      27.0      679      18.0      6.67
1048 > 28.9      27.0      680      18.0      6.67
1049 > 28.9      27.0      679      18.0      6.67
1050 > 28.8      27.0      679      18.0      6.67
1051 > 28.9      27.0      679      18.0      6.67
1052 > 28.9      27.0      679      18.0      6.67
1053 > 28.8      27.0      680      18.0      6.67
1054 > 28.8      27.0      679      18.0      6.67
1055 > 28.8      27.0      679      18.0      6.67
1056 > 28.9      27.0      680      18.0      6.67
1057 > 28.9      27.0      679      18.0      6.67
1058 > 28.9      27.0      679      18.0      6.67
1059 > 28.8      27.0      679      18.0      6.67
1060 > 28.8      27.0      680      18.0      6.67
1061 > 28.8      27.0      679      18.0      6.67
1062 > 28.8      27.0      679      18.0      6.67
1063 > 28.8      27.0      679      18.0      6.67
1064 > 28.8      27.0      678      18.0      6.67
1065 > 28.8      27.1      677      18.0      6.67
1066 > 28.9      27.1      679      18.0      6.67
1067 > 28.9      27.0      679      18.0      6.67
1068 > 28.9      27.1      679      18.0      6.67
1069 > 28.8      27.1      679      18.0      6.67
1070 > 28.8      27.1      678      18.0      6.67
1071 > 28.9      27.0      680      18.0      6.67
1072 > 28.9      27.1      679      18.0      6.67
1073 > 28.9      27.1      679      18.0      6.67
1074 > 28.9      27.0      679      18.0      6.67
1075 > 28.9      27.1      679      18.0      6.67
1076 > 28.9      27.1      679      18.0      6.67
1077 > 28.8      27.1      679      18.0      6.67
1078 > 28.8      27.0      680      18.0      6.67
1079 > 28.8      27.1      679      18.0      6.67
1080 > 28.8      27.1      678      18.0      6.67
1081 > 28.8      27.1      679      18.0      6.67
1082 > 28.9      27.0      680      18.0      6.67
1083 > 28.8      27.1      679      18.0      6.67
1084 > 28.8      27.1      679      18.0      6.67
1085 > 28.9      27.0      679      18.0      6.67
1086 > 28.9      27.1      679      18.0      6.67
1087 > 28.8      27.1      679      18.0      6.67
1088 > 28.8      27.1      679      18.0      6.67
1089 > 28.9      27.1      679      18.0      6.67
1090 > 28.9      27.1      678      18.0      6.67
1091 > 28.8      27.1      679      18.0      6.67
1092 > 28.8      27.1      679      18.0      6.67
1093 > 28.8      27.1      679      18.0      6.67
1094 > 28.8      27.1      680      18.0      6.67
1095 > 28.9      27.0      679      18.0      6.67
1096 > 28.9      27.1      679      18.0      6.67
1097 > 28.9      27.0      680      18.0      6.67
1098 > 28.9      27.1      680      18.0      6.67
1099 > 28.9      27.1      680      18.0      6.67
1100 > 28.9      27.1      679      18.0      6.67
1101 > 28.9      27.1      680      18.0      6.67
1102 > 28.8      27.1      680      18.0      6.67
1103 > 28.8      27.1      680      18.0      6.67
1104 > 28.8      27.1      680      18.0      6.67
1105 > 28.8      27.1      679      18.0      6.67
1106 > 28.8      27.1      680      18.0      6.67
1107 > 28.8      27.1      680      18.0      6.67
1108 > 28.8      27.0      679      18.0      6.67
1109 > 28.8      27.1      679      18.0      6.67
1110 > 28.8      27.1      679      18.0      6.67
1111 > 28.9      27.1      679      18.0      6.67
1112 > 28.8      27.1      680      18.0      6.67
1113 > 28.8      27.1      679      18.0      6.67
1114 > 28.8      27.1      680      18.0      6.67
1115 > 28.8      27.1      679      18.0      6.67
1116 > 28.8      27.1      680      18.0      6.67
1117 > 28.8      27.1      680      18.0      6.67
1118 > 28.9      27.1      679      18.0      6.67
1119 > 28.8      27.1      680      18.0      6.67
1120 > 28.8      27.1      679      18.0      6.67
1121 > 28.8      27.1      679      18.0      6.67
1122 > 28.9      27.1      678      18.0      6.67
1123 > 28.8      27.1      679      18.0      6.67
1124 > 28.9      27.1      680      18.0      6.67
1125 > 28.9      27.1      679      18.0      6.67
1126 > 28.8      27.1      679      18.0      6.67
1127 > 28.9      27.1      679      18.0      6.67
1128 > 28.9      27.1      679      18.0      6.67
1129 > 28.9      27.1      680      18.0      6.67
1130 > 28.8      27.1      679      18.0      6.67
1131 > 28.9      27.1      679      18.0      6.67
1132 > 28.9      27.1      679      18.0      6.67
1133 > 28.8      27.1      678      18.0      6.67
1134 > 28.9      27.1      680      18.0      6.67
1135 > 28.8      27.1      679      18.0      6.67
1136 > 28.8      27.1      679      18.0      6.67
1137 > 28.9      27.1      679      18.0      6.67
1138 > 28.9      27.1      679      18.0      6.67
1139 > 28.8      27.1      678      18.0      6.67
1140 > 28.9      27.1      679      18.0      6.67
1141 > 28.9      27.1      679      18.0      6.67
1142 > 28.9      27.1      679      18.0      6.67
1143 > 28.9      27.1      679      18.0      6.67
1144 > 28.9      27.1      680      18.0      6.67
1145 > 28.9      27.1      679      18.0      6.67
1146 > 28.9      27.1      679      18.0      6.67
1147 > 28.9      27.1      678      18.0      6.67
1148 > 28.9      27.1      678      18.0      6.67
1149 > 28.9      27.1      679      18.0      6.67
1150 > 28.9      27.1      678      18.0      6.67
1151 > 28.9      27.1      679      18.0      6.67
1152 > 28.9      27.1      678      18.0      6.67
1153 > 28.9      27.2      678      18.0      6.67
1154 > 28.9      27.1      679      18.0      6.67
1155 > 28.9      27.2      679      18.0      6.67
1156 > 28.9      27.1      679      18.0      6.67
1157 > 28.9      27.1      679      18.0      6.67
1158 > 28.9      27.1      679      18.0      6.67
1159 > 28.9      27.1      680      18.0      6.67
1160 > 28.9      27.1      679      18.0      6.67
1161 > 28.9      27.1      679      18.0      6.67
1162 > 28.9      27.1      680      18.0      6.67
1163 > 28.9      27.1      679      18.0      6.67
1164 > 28.9      27.1      680      18.0      6.67
1165 > 28.9      27.1      679      18.0      6.67
1166 > 28.9      27.1      679      18.0      6.67
1167 > 28.9      27.2      678      18.0      6.67
1168 > 28.9      27.1      678      18.0      6.67
1169 > 28.9      27.1      678      18.0      6.67
1170 > 28.8      27.1      678      18.0      6.67
1171 > 28.9      27.2      679      18.0      6.67
1172 > 28.8      27.1      679      18.0      6.67
1173 > 28.8      27.1      679      18.0      6.67
1174 > 28.8      27.2      679      18.0      6.67
1175 > 28.8      27.1      680      18.0      6.67
1176 > 28.8      27.2      680      18.0      6.67
1177 > 28.8      27.2      679      18.0      6.67
1178 > 28.8      27.2      680      18.0      6.67
1179 > 28.8      27.2      679      18.0      6.67
1180 > 28.8      27.2      680      18.0      6.67
1181 > 28.8      27.1      678      18.0      6.67
1182 > 28.8      27.2      679      18.0      6.67
1183 > 28.8      27.2      679      18.0      6.67
1184 > 28.8      27.2      679      18.0      6.67
1185 > 28.8      27.2      680      18.0      5.83
1186 > 28.8      27.2      680      18.0      5.83
1187 > 28.8      27.2      679      18.0      5.83
1188 > 28.8      27.2      678      18.0      5.83
1189 > 28.8      27.2      680      18.0      5.83
1190 > 28.8      27.2      679      18.0      5.83
1191 > 28.8      27.2      679      18.0      5.83
1192 > 28.8      27.2      679      18.0      5.83
1193 > 28.8      27.2      678      18.0      5.83
1194 > 28.8      27.2      680      18.0      5.83
1195 > 28.8      27.2      679      18.0      5.83
1196 > 28.8      27.2      680      18.0      5.83
1197 > 28.8      27.2      679      18.0      5.83
1198 > 28.8      27.2      678      18.0      6.67
1199 > 28.8      27.2      679      18.0      6.67
1200 > 28.8      27.2      678      18.0      6.67
1201 > 28.8      27.2      679      18.0      6.67
1202 > 28.8      27.3      679      18.0      6.67
1203 > 28.8      27.3      679      18.0      6.67
1204 > 28.8      27.3      680      18.0      6.67
1205 > 28.8      27.2      680      18.0      6.67
1206 > 28.8      27.2      678      18.0      6.67
1207 > 28.8      27.3      680      18.0      6.67
1208 > 28.8      27.3      678      18.0      6.67
1209 > 28.8      27.3      679      18.0      6.67
1210 > 28.8      27.3      679      18.0      6.67
1211 > 28.8      27.3      679      18.0      6.67
1212 > 28.8      27.3      679      18.0      6.67
1213 > 28.8      27.3      680      18.0      6.67
1214 > 28.8      27.3      679      18.0      6.67
1215 > 28.8      27.3      679      18.0      6.67
1216 > 28.8      27.3      679      18.0      6.67
1217 > 28.8      27.3      679      18.0      6.67
1218 > 28.8      27.3      679      18.0      6.67
1219 > 28.8      27.3      679      18.0      6.67
1220 > 28.8      27.2      680      18.0      6.67
1221 > 28.8      27.3      680      18.0      6.67
1222 > 28.8      27.2      679      18.0      6.67
1223 > 28.8      27.2      680      18.0      6.67
1224 > 28.8      27.3      680      18.0      6.67
1225 > 28.8      27.3      679      18.0      6.67
1226 > 28.8      27.3      679      18.0      6.67
1227 > 28.8      27.3      679      18.0      6.67
1228 > 28.8      27.3      680      18.0      6.67
1229 > 28.8      27.3      679      18.0      6.67
1230 > 28.8      27.3      679      18.0      6.67
1231 > 28.8      27.3      680      18.0      6.67
1232 > 28.8      27.3      679      18.0      6.67
1233 > 28.8      27.3      679      18.0      6.67
1234 > 28.8      27.3      679      18.0      6.67
1235 > 28.8      27.3      679      18.0      6.67
1236 > 28.8      27.3      680      18.0      6.67
1237 > 28.8      27.3      679      18.0      6.67
1238 > 28.8      27.3      679      18.0      6.67
1239 > 28.8      27.3      680      18.0      6.67
1240 > 28.8      27.3      679      18.0      6.67
1241 > 28.8      27.3      680      18.0      6.67
1242 > 28.8      27.3      680      18.0      6.67
1243 > 28.8      27.3      679      18.0      6.67
1244 > 28.8      27.3      679      18.0      6.67
1245 > 28.8      27.3      680      18.0      6.67
1246 > 28.8      27.3      679      18.0      6.67
1247 > 28.8      27.3      679      18.0      6.67
1248 > 28.8      27.3      679      18.0      6.67
1249 > 28.8      27.3      680      18.0      6.67
1250 > 28.8      27.3      679      18.0      6.67
1251 > 28.8      27.3      679      18.0      6.67
1252 > 28.8      27.3      679      18.0      6.67
1253 > 28.8      27.3      680      18.0      6.67
1254 > 28.8      27.3      679      18.0      6.67
1255 > 28.8      27.3      680      18.0      6.67
1256 > 28.8      27.3      679      18.0      6.67
1257 > 28.8      27.3      680      18.0      6.67
1258 > 28.8      27.3      679      18.0      6.67
1259 > 28.8      27.3      679      18.0      6.67
1260 > 28.8      27.3      679      18.0      6.67
1261 > 28.8      27.3      678      18.0      6.67
1262 > 28.8      27.3      680      18.0      6.67
1263 > 28.8      27.3      680      18.0      6.67
1264 > 28.8      27.3      678      18.0      6.67
1265 > 28.8      27.3      680      18.0      6.67
1266 > 28.8      27.3      680      18.0      6.67
1267 > 28.8      27.3      678      18.0      6.67
1268 > 28.8      27.3      680      18.0      6.67
1269 > 28.8      27.3      678      18.0      6.67
1270 > 28.8      27.3      679      18.0      6.67
1271 > 28.8      27.3      679      18.0      6.67
1272 > 28.8      27.3      678      18.0      6.67
1273 > 28.8      27.3      680      18.0      5.83
1274 > 28.8      27.3      680      18.0      6.67
1275 > 28.8      27.3      679      18.0      6.67
1276 > 28.8      27.3      680      18.0      5.83
1277 > 28.8      27.3      680      18.0      6.67
1278 > 28.8      27.3      679      18.0      5.83
1279 > 28.8      27.3      680      18.0      6.67
1280 > 28.8      27.3      679      18.0      6.67
1281 > 28.8      27.3      680      18.0      6.67
1282 > 28.8      27.3      680      18.0      5.83
1283 > 28.8      27.3      679      18.0      6.67
1284 > 28.8      27.3      679      18.0      6.67
1285 > 28.8      27.3      679      18.0      6.67
1286 > 28.8      27.4      679      18.0      6.67
1287 > 28.8      27.3      680      18.0      6.67
1288 > 28.8      27.3      679      18.0      6.67
1289 > 28.8      27.3      680      18.0      6.67
1290 > 28.8      27.4      679      18.0      6.67
1291 > 28.8      27.3      679      18.0      6.67
1292 > 28.8      27.3      680      18.0      5.83
1293 > 28.8      27.3      679      18.0      5.83
1294 > 28.8      27.3      680      18.0      5.83
1295 > 28.8      27.3      679      18.0      5.83
1296 > 28.8      27.3      679      18.0      6.67
1297 > 28.8      27.4      680      18.0      6.67
1298 > 28.8      27.4      679      18.0      6.67
1299 > 28.8      27.4      679      18.0      6.67
1300 > 28.8      27.4      680      18.0      6.67
1301 > 28.8      27.4      679      18.0      6.67
1302 > 28.8      27.4      679      18.0      6.67
1303 > 28.7      27.4      679      18.0      6.67
1304 > 28.8      27.4      680      18.0      6.67
1305 > 28.8      27.4      679      18.0      6.67
1306 > 28.8      27.3      679      18.0      6.67
1307 > 28.8      27.4      680      18.0      6.67
1308 > 28.8      27.4      680      18.0      5.83
1309 > 28.8      27.4      679      18.0      6.67
1310 > 28.8      27.4      679      18.0      6.67
1311 > 28.8      27.4      679      18.0      6.67
1312 > 28.8      27.4      679      18.0      6.67
1313 > 28.8      27.4      679      18.0      6.67
1314 > 28.8      27.4      679      18.0      6.67
1315 > 28.8      27.4      679      18.0      6.67
1316 > 28.8      27.4      679      18.0      6.67
1317 > 28.8      27.4      679      18.0      6.67
1318 > 28.8      27.4      679      18.0      6.67
1319 > 28.8      27.4      680      18.0      6.67
1320 > 28.8      27.4      679      18.0      6.67
1321 > 28.8      27.4      680      18.0      6.67
1322 > 28.8      27.4      680      18.0      6.67
1323 > 28.8      27.4      680      18.0      6.67
1324 > 28.8      27.4      679      18.0      6.67
1325 > 28.8      27.4      679      18.0      6.67
1326 > 28.8      27.4      679      18.0      6.67
1327 > 28.8      27.4      679      18.0      6.67
1328 > 28.8      27.4      679      18.0      6.67
1329 > 28.8      27.3      680      18.0      6.67
1330 > 28.8      27.4      679      18.0      5.83
1331 > 28.8      27.4      679      18.0      5.83
1332 > 28.8      27.4      679      18.0      5.83
1333 > 28.8      27.4      679      18.0      5.83
1334 > 28.8      27.4      680      18.0      5.83
1335 > 28.8      27.4      679      18.0      5.0
1336 > 28.8      27.4      677      18.0      5.0
1337 > 28.8      27.4      679      18.0      5.0
1338 > 28.8      27.4      679      18.0      5.0
1339 > 28.8      27.4      679      18.0      5.0
1340 > 28.8      27.4      679      18.0      5.0
1341 > 28.8      27.4      679      18.0      5.0
1342 > 28.8      27.4      679      18.0      5.0
1343 > 28.8      27.3      679      18.0      5.0
1344 > 28.8      27.4      679      18.0      5.0
1345 > 28.8      27.4      680      18.0      5.0
1346 > 28.8      27.4      680      18.0      5.0
1347 > 28.8      27.4      679      18.0      5.0
1348 > 28.8      27.4      680      18.0      5.0
1349 > 28.8      27.4      679      18.0      5.0
1350 > 28.8      27.4      679      18.0      5.0
1351 > 28.8      27.4      680      18.0      5.0
1352 > 28.8      27.4      679      18.0      5.0
1353 > 28.8      27.4      679      18.0      5.0
1354 > 28.8      27.4      680      18.0      5.0
1355 > 28.8      27.4      679      18.0      5.0
1356 > 28.8      27.4      678      18.0      5.0
1357 > 28.8      27.4      679      18.0      5.0
1358 > 28.8      27.4      679      18.0      5.0
1359 > 28.8      27.4      679      18.0      5.0
1360 > 28.8      27.4      679      18.0      5.0
1361 > 28.8      27.4      679      18.0      5.0
1362 > 28.8      27.4      679      18.0      5.0
1363 > 28.8      27.4      679      18.0      5.0
1364 > 28.8      27.4      679      18.0      5.0
1365 > 28.7      27.4      678      18.0      5.0
1366 > 28.8      27.4      679      18.0      5.0
1367 > 28.8      27.4      679      18.0      5.0
1368 > 28.7      27.4      679      18.0      5.0
1369 > 28.7      27.4      680      18.0      5.0
1370 > 28.7      27.4      679      18.0      5.0
1371 > 28.7      27.4      679      18.0      5.0
1372 > 28.7      27.4      679      18.0      5.83
1373 > 28.7      27.4      678      18.0      5.83
1374 > 28.8      27.4      678      18.0      6.67
1375 > 28.8      27.4      679      18.0      6.67
1376 > 28.8      27.5      679      18.0      6.67
1377 > 28.8      27.4      680      18.0      6.67
1378 > 28.7      27.5      679      18.0      6.67
1379 > 28.8      27.4      678      18.0      6.67
1380 > 28.7      27.4      679      18.0      6.67
1381 > 28.8      27.4      680      18.0      6.67
1382 > 28.7      27.4      679      18.0      5.83
1383 > 28.7      27.4      679      18.0      5.83
1384 > 28.8      27.4      679      18.0      5.83
1385 > 28.8      27.4      679      18.0      5.83
1386 > 28.8      27.4      680      18.0      5.83
1387 > 28.8      27.4      680      18.0      5.83
1388 > 28.8      27.5      679      18.0      5.83
1389 > 28.8      27.4      679      18.0      5.83
1390 > 28.8      27.4      679      18.0      5.83
1391 > 28.8      27.4      679      18.0      5.83
1392 > 28.8      27.4      679      18.0      5.83
1393 > 28.8      27.4      680      18.0      5.83
1394 > 28.8      27.4      679      18.0      5.83
1395 > 28.8      27.4      680      18.0      5.83
1396 > 28.8      27.4      678      18.0      5.0
1397 > 28.8      27.4      678      18.0      5.0
1398 > 28.8      27.4      680      18.0      5.0
1399 > 28.8      27.4      679      18.0      5.0
1400 > 28.8      27.4      679      18.0      5.0
1401 > 28.8      27.4      680      18.0      5.0
1402 > 28.8      27.4      678      18.0      5.0
1403 > 28.8      27.4      679      18.0      5.0
1404 > 28.8      27.4      680      18.0      5.0
1405 > 28.8      27.4      679      18.0      5.0
1406 > 28.8      27.4      680      18.0      5.0
1407 > 28.8      27.4      678      18.0      5.0
1408 > 28.8      27.4      679      18.0      5.0
1409 > 28.8      27.4      679      18.0      5.0
1410 > 28.8      27.4      678      18.0      5.0
1411 > 28.8      27.4      679      18.0      5.0
1412 > 28.8      27.4      679      18.0      5.0
1413 > 28.8      27.4      679      18.0      5.0
1414 > 28.8      27.4      679      18.0      5.0
1415 > 28.8      27.4      679      18.0      5.83
1416 > 28.8      27.4      679      18.0      5.83
1417 > 28.8      27.4      679      18.0      5.83
1418 > 28.8      27.4      680      18.0      5.83
1419 > 28.8      27.4      679      18.0      5.83
1420 > 28.8      27.4      679      18.0      5.0
1421 > 28.8      27.4      679      18.0      5.0
1422 > 28.8      27.4      679      18.0      5.0
1423 > 28.8      27.4      680      18.0      5.83
1424 > 28.8      27.4      679      18.0      5.83
1425 > 28.8      27.5      680      18.0      5.83
1426 > 28.8      27.4      679      18.0      6.67
1427 > 28.8      27.4      680      18.0      6.67
1428 > 28.8      27.4      679      18.0      6.67
1429 > 28.8      27.4      679      18.0      6.67
1430 > 28.8      27.4      679      18.0      6.67
1431 > 28.8      27.4      680      18.0      6.67
1432 > 28.8      27.4      679      18.0      6.67
1433 > 28.8      27.4      680      18.0      6.67
1434 > 28.8      27.4      679      18.0      6.67
1435 > 28.8      27.4      679      18.0      6.67
1436 > 28.8      27.4      681      18.0      6.67
1437 > 28.8      27.4      678      18.0      6.67
1438 > 28.8      27.4      680      18.0      6.67
1439 > 28.8      27.4      680      18.0      6.67
1440 > 28.8      27.4      678      18.0      6.67
1441 > 28.8      27.4      680      18.0      6.67
1442 > 28.8      27.4      679      18.0      6.67
1443 > 28.8      27.4      679      18.0      6.67
1444 > 28.8      27.4      679      18.0      6.67
1445 > 28.8      27.4      679      18.0      6.67
1446 > 28.8      27.4      679      18.0      6.67
1447 > 28.8      27.4      679      18.0      6.67
1448 > 28.8      27.4      679      18.0      6.67
1449 > 28.8      27.5      680      18.0      6.67
1450 > 28.8      27.4      679      18.0      6.67
1451 > 28.8      27.4      679      18.0      6.67
1452 > 28.8      27.4      679      18.0      6.67
1453 > 28.8      27.4      679      18.0      6.67
1454 > 28.8      27.4      678      18.0      6.67
1455 > 28.8      27.4      680      18.0      6.67
1456 > 28.8      27.4      679      18.0      6.67
1457 > 28.8      27.4      680      18.0      6.67
1458 > 28.8      27.4      680      18.0      6.67
1459 > 28.8      27.4      679      18.0      6.67
1460 > 28.8      27.4      679      18.0      6.67
1461 > 28.8      27.4      679      18.0      6.67
1462 > 28.8      27.4      679      18.0      6.67
1463 > 28.8      27.4      679      18.0      6.67
1464 > 28.8      27.4      679      18.0      6.67
1465 > 28.8      27.4      680      18.0      6.67
1466 > 28.8      27.4      679      18.0      6.67
1467 > 28.8      27.4      680      18.0      6.67
1468 > 28.8      27.4      679      18.0      6.67
1469 > 28.8      27.4      679      18.0      6.67
1470 > 28.8      27.4      680      18.0      6.67
1471 > 28.8      27.4      680      18.0      6.67
1472 > 28.8      27.4      679      18.0      6.67
1473 > 28.8      27.4      679      18.0      6.67
1474 > 28.8      27.4      679      18.0      6.67
1475 > 28.8      27.4      678      18.0      6.67
1476 > 28.8      27.4      679      18.0      6.67
1477 > 28.8      27.4      679      18.0      6.67
1478 > 28.8      27.4      678      18.0      6.67
1479 > 28.8      27.4      679      18.0      6.67
1480 > 28.8      27.4      679      18.0      6.67
1481 > 28.8      27.4      680      18.0      6.67
1482 > 28.8      27.4      680      18.0      6.67
1483 > 28.8      27.4      679      18.0      6.67
1484 > 28.8      27.4      680      18.0      6.67
1485 > 28.8      27.4      680      18.0      6.67
1486 > 28.8      27.4      679      18.0      6.67
1487 > 28.8      27.4      679      18.0      6.67
1488 > 28.8      27.4      680      18.0      6.67
1489 > 28.8      27.4      679      18.0      6.67
1490 > 28.8      27.4      680      18.0      6.67
1491 > 28.8      27.4      678      18.0      6.67
1492 > 28.8      27.5      678      18.0      6.67
1493 > 28.8      27.5      680      18.0      6.67
1494 > 28.8      27.4      679      18.0      6.67
1495 > 28.8      27.5      679      18.0      6.67
1496 > 28.8      27.4      679      18.0      6.67
